Fra;Til;Målenavn;Volum;Enhet;Kvalitet;Registreringstidspunkt
2026-02-12T17:00:00+01:00;2026-02-12T18:00:00+01:00;KWH 60 Forbruk;3,402;kWh;Målt;2026-02-13T06:31:43+01:00
2026-02-12T18:00:00+01:00;2026-02-12T19:00:00+01:00;KWH 60 Forbruk;2,936;kWh;Målt;2026-02-13T06:31:43+01:00
2026-02-12T19:00:00+01:00;2026-02-12T20:00:00+01:00;KWH 60 Forbruk;2,254;kWh;Målt;2026-02-13T06:31:43+01:00
2026-02-12T20:00:00+01:00;2026-02-12T21:00:00+01:00;KWH 60 Forbruk;1,869;kWh;Målt;2026-02-13T06:31:43+01:00
2026-02-12T21:00:00+01:00;2026-02-12T22:00:00+01:00;KWH 60 Forbruk;1,108;kWh;Målt;2026-02-13T06:31:43+01:00
2026-02-12T22:00:00+01:00;2026-02-12T23:00:00+01:00;KWH 60 Forbruk;1,153;kWh;Målt;2026-02-13T06:31:43+01:00
2026-02-12T23:00:00+01:00;2026-02-13T00:00:00+01:00;KWH 60 Forbruk;1,893;kWh;Målt;2026-02-13T06:31:43+01:00
2026-02-13T00:00:00+01:00;2026-02-13T01:00:00+01:00;KWH 60 Forbruk;1,667;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T01:00:00+01:00;2026-02-13T02:00:00+01:00;KWH 60 Forbruk;1,800;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T02:00:00+01:00;2026-02-13T03:00:00+01:00;KWH 60 Forbruk;2,459;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T03:00:00+01:00;2026-02-13T04:00:00+01:00;KWH 60 Forbruk;1,963;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T04:00:00+01:00;2026-02-13T05:00:00+01:00;KWH 60 Forbruk;1,940;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T05:00:00+01:00;2026-02-13T06:00:00+01:00;KWH 60 Forbruk;2,778;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T06:00:00+01:00;2026-02-13T07:00:00+01:00;KWH 60 Forbruk;2,070;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T07:00:00+01:00;2026-02-13T08:00:00+01:00;KWH 60 Forbruk;3,310;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T08:00:00+01:00;2026-02-13T09:00:00+01:00;KWH 60 Forbruk;3,965;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T09:00:00+01:00;2026-02-13T10:00:00+01:00;KWH 60 Forbruk;3,345;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T10:00:00+01:00;2026-02-13T11:00:00+01:00;KWH 60 Forbruk;2,735;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T11:00:00+01:00;2026-02-13T12:00:00+01:00;KWH 60 Forbruk;3,409;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T12:00:00+01:00;2026-02-13T13:00:00+01:00;KWH 60 Forbruk;2,979;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T13:00:00+01:00;2026-02-13T14:00:00+01:00;KWH 60 Forbruk;3,768;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T14:00:00+01:00;2026-02-13T15:00:00+01:00;KWH 60 Forbruk;2,222;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T15:00:00+01:00;2026-02-13T16:00:00+01:00;KWH 60 Forbruk;5,007;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T16:00:00+01:00;2026-02-13T17:00:00+01:00;KWH 60 Forbruk;4,195;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T17:00:00+01:00;2026-02-13T18:00:00+01:00;KWH 60 Forbruk;3,508;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T18:00:00+01:00;2026-02-13T19:00:00+01:00;KWH 60 Forbruk;3,456;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T19:00:00+01:00;2026-02-13T20:00:00+01:00;KWH 60 Forbruk;2,896;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T20:00:00+01:00;2026-02-13T21:00:00+01:00;KWH 60 Forbruk;1,317;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T21:00:00+01:00;2026-02-13T22:00:00+01:00;KWH 60 Forbruk;2,170;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T22:00:00+01:00;2026-02-13T23:00:00+01:00;KWH 60 Forbruk;1,051;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-13T23:00:00+01:00;2026-02-14T00:00:00+01:00;KWH 60 Forbruk;1,372;kWh;Målt;2026-02-14T06:29:57+01:00
2026-02-14T00:00:00+01:00;2026-02-14T01:00:00+01:00;KWH 60 Forbruk;2,097;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T01:00:00+01:00;2026-02-14T02:00:00+01:00;KWH 60 Forbruk;1,851;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T02:00:00+01:00;2026-02-14T03:00:00+01:00;KWH 60 Forbruk;1,911;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T03:00:00+01:00;2026-02-14T04:00:00+01:00;KWH 60 Forbruk;2,413;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T04:00:00+01:00;2026-02-14T05:00:00+01:00;KWH 60 Forbruk;2,041;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T05:00:00+01:00;2026-02-14T06:00:00+01:00;KWH 60 Forbruk;1,951;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T06:00:00+01:00;2026-02-14T07:00:00+01:00;KWH 60 Forbruk;2,152;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T07:00:00+01:00;2026-02-14T08:00:00+01:00;KWH 60 Forbruk;2,872;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T08:00:00+01:00;2026-02-14T09:00:00+01:00;KWH 60 Forbruk;2,715;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T09:00:00+01:00;2026-02-14T10:00:00+01:00;KWH 60 Forbruk;3,632;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T10:00:00+01:00;2026-02-14T11:00:00+01:00;KWH 60 Forbruk;4,220;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T11:00:00+01:00;2026-02-14T12:00:00+01:00;KWH 60 Forbruk;2,935;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T12:00:00+01:00;2026-02-14T13:00:00+01:00;KWH 60 Forbruk;2,671;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T13:00:00+01:00;2026-02-14T14:00:00+01:00;KWH 60 Forbruk;2,344;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T14:00:00+01:00;2026-02-14T15:00:00+01:00;KWH 60 Forbruk;3,572;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T15:00:00+01:00;2026-02-14T16:00:00+01:00;KWH 60 Forbruk;4,700;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T16:00:00+01:00;2026-02-14T17:00:00+01:00;KWH 60 Forbruk;2,734;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T17:00:00+01:00;2026-02-14T18:00:00+01:00;KWH 60 Forbruk;2,136;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T18:00:00+01:00;2026-02-14T19:00:00+01:00;KWH 60 Forbruk;2,294;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T19:00:00+01:00;2026-02-14T20:00:00+01:00;KWH 60 Forbruk;2,268;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T20:00:00+01:00;2026-02-14T21:00:00+01:00;KWH 60 Forbruk;1,068;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T21:00:00+01:00;2026-02-14T22:00:00+01:00;KWH 60 Forbruk;1,008;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T22:00:00+01:00;2026-02-14T23:00:00+01:00;KWH 60 Forbruk;1,627;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-14T23:00:00+01:00;2026-02-15T00:00:00+01:00;KWH 60 Forbruk;1,853;kWh;Målt;2026-02-16T12:48:08+01:00
2026-02-15T00:00:00+01:00;2026-02-15T01:00:00+01:00;KWH 60 Forbruk;1,875;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T01:00:00+01:00;2026-02-15T02:00:00+01:00;KWH 60 Forbruk;1,798;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T02:00:00+01:00;2026-02-15T03:00:00+01:00;KWH 60 Forbruk;1,789;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T03:00:00+01:00;2026-02-15T04:00:00+01:00;KWH 60 Forbruk;2,600;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T04:00:00+01:00;2026-02-15T05:00:00+01:00;KWH 60 Forbruk;1,807;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T05:00:00+01:00;2026-02-15T06:00:00+01:00;KWH 60 Forbruk;2,521;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T06:00:00+01:00;2026-02-15T07:00:00+01:00;KWH 60 Forbruk;2,080;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T07:00:00+01:00;2026-02-15T08:00:00+01:00;KWH 60 Forbruk;2,115;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T08:00:00+01:00;2026-02-15T09:00:00+01:00;KWH 60 Forbruk;3,367;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T09:00:00+01:00;2026-02-15T10:00:00+01:00;KWH 60 Forbruk;2,186;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T10:00:00+01:00;2026-02-15T11:00:00+01:00;KWH 60 Forbruk;3,394;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T11:00:00+01:00;2026-02-15T12:00:00+01:00;KWH 60 Forbruk;4,230;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T12:00:00+01:00;2026-02-15T13:00:00+01:00;KWH 60 Forbruk;5,053;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T13:00:00+01:00;2026-02-15T14:00:00+01:00;KWH 60 Forbruk;4,243;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T14:00:00+01:00;2026-02-15T15:00:00+01:00;KWH 60 Forbruk;2,796;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T15:00:00+01:00;2026-02-15T16:00:00+01:00;KWH 60 Forbruk;2,550;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T16:00:00+01:00;2026-02-15T17:00:00+01:00;KWH 60 Forbruk;3,265;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T17:00:00+01:00;2026-02-15T18:00:00+01:00;KWH 60 Forbruk;2,708;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T18:00:00+01:00;2026-02-15T19:00:00+01:00;KWH 60 Forbruk;2,124;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T19:00:00+01:00;2026-02-15T20:00:00+01:00;KWH 60 Forbruk;2,788;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T20:00:00+01:00;2026-02-15T21:00:00+01:00;KWH 60 Forbruk;2,714;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T21:00:00+01:00;2026-02-15T22:00:00+01:00;KWH 60 Forbruk;2,589;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T22:00:00+01:00;2026-02-15T23:00:00+01:00;KWH 60 Forbruk;3,235;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-15T23:00:00+01:00;2026-02-16T00:00:00+01:00;KWH 60 Forbruk;3,833;kWh;Målt;2026-02-16T06:18:12+01:00
2026-02-16T00:00:00+01:00;2026-02-16T01:00:00+01:00;KWH 60 Forbruk;2,053;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T01:00:00+01:00;2026-02-16T02:00:00+01:00;KWH 60 Forbruk;1,716;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T02:00:00+01:00;2026-02-16T03:00:00+01:00;KWH 60 Forbruk;1,923;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T03:00:00+01:00;2026-02-16T04:00:00+01:00;KWH 60 Forbruk;2,257;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T04:00:00+01:00;2026-02-16T05:00:00+01:00;KWH 60 Forbruk;1,878;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T05:00:00+01:00;2026-02-16T06:00:00+01:00;KWH 60 Forbruk;1,816;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T06:00:00+01:00;2026-02-16T07:00:00+01:00;KWH 60 Forbruk;2,848;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T07:00:00+01:00;2026-02-16T08:00:00+01:00;KWH 60 Forbruk;4,136;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T08:00:00+01:00;2026-02-16T09:00:00+01:00;KWH 60 Forbruk;4,321;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T09:00:00+01:00;2026-02-16T10:00:00+01:00;KWH 60 Forbruk;2,804;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T10:00:00+01:00;2026-02-16T11:00:00+01:00;KWH 60 Forbruk;1,701;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T11:00:00+01:00;2026-02-16T12:00:00+01:00;KWH 60 Forbruk;3,008;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T12:00:00+01:00;2026-02-16T13:00:00+01:00;KWH 60 Forbruk;1,803;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T13:00:00+01:00;2026-02-16T14:00:00+01:00;KWH 60 Forbruk;1,814;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T14:00:00+01:00;2026-02-16T15:00:00+01:00;KWH 60 Forbruk;3,088;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T15:00:00+01:00;2026-02-16T16:00:00+01:00;KWH 60 Forbruk;3,573;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T16:00:00+01:00;2026-02-16T17:00:00+01:00;KWH 60 Forbruk;3,419;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T17:00:00+01:00;2026-02-16T18:00:00+01:00;KWH 60 Forbruk;1,918;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T18:00:00+01:00;2026-02-16T19:00:00+01:00;KWH 60 Forbruk;3,178;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T19:00:00+01:00;2026-02-16T20:00:00+01:00;KWH 60 Forbruk;2,184;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T20:00:00+01:00;2026-02-16T21:00:00+01:00;KWH 60 Forbruk;2,527;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T21:00:00+01:00;2026-02-16T22:00:00+01:00;KWH 60 Forbruk;1,959;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T22:00:00+01:00;2026-02-16T23:00:00+01:00;KWH 60 Forbruk;1,835;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-16T23:00:00+01:00;2026-02-17T00:00:00+01:00;KWH 60 Forbruk;2,318;kWh;Målt;2026-02-17T06:36:26+01:00
2026-02-17T00:00:00+01:00;2026-02-17T01:00:00+01:00;KWH 60 Forbruk;1,262;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T01:00:00+01:00;2026-02-17T02:00:00+01:00;KWH 60 Forbruk;1,382;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T02:00:00+01:00;2026-02-17T03:00:00+01:00;KWH 60 Forbruk;2,356;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T03:00:00+01:00;2026-02-17T04:00:00+01:00;KWH 60 Forbruk;1,471;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T04:00:00+01:00;2026-02-17T05:00:00+01:00;KWH 60 Forbruk;1,691;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T05:00:00+01:00;2026-02-17T06:00:00+01:00;KWH 60 Forbruk;2,270;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T06:00:00+01:00;2026-02-17T07:00:00+01:00;KWH 60 Forbruk;1,762;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T07:00:00+01:00;2026-02-17T08:00:00+01:00;KWH 60 Forbruk;1,861;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T08:00:00+01:00;2026-02-17T09:00:00+01:00;KWH 60 Forbruk;4,734;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T09:00:00+01:00;2026-02-17T10:00:00+01:00;KWH 60 Forbruk;4,421;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T10:00:00+01:00;2026-02-17T11:00:00+01:00;KWH 60 Forbruk;2,021;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T11:00:00+01:00;2026-02-17T12:00:00+01:00;KWH 60 Forbruk;2,881;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T12:00:00+01:00;2026-02-17T13:00:00+01:00;KWH 60 Forbruk;4,431;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T13:00:00+01:00;2026-02-17T14:00:00+01:00;KWH 60 Forbruk;3,123;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T14:00:00+01:00;2026-02-17T15:00:00+01:00;KWH 60 Forbruk;2,532;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T15:00:00+01:00;2026-02-17T16:00:00+01:00;KWH 60 Forbruk;2,527;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T16:00:00+01:00;2026-02-17T17:00:00+01:00;KWH 60 Forbruk;3,342;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T17:00:00+01:00;2026-02-17T18:00:00+01:00;KWH 60 Forbruk;4,249;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T18:00:00+01:00;2026-02-17T19:00:00+01:00;KWH 60 Forbruk;4,366;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T19:00:00+01:00;2026-02-17T20:00:00+01:00;KWH 60 Forbruk;1,501;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T20:00:00+01:00;2026-02-17T21:00:00+01:00;KWH 60 Forbruk;1,572;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T21:00:00+01:00;2026-02-17T22:00:00+01:00;KWH 60 Forbruk;1,523;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T22:00:00+01:00;2026-02-17T23:00:00+01:00;KWH 60 Forbruk;1,018;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-17T23:00:00+01:00;2026-02-18T00:00:00+01:00;KWH 60 Forbruk;1,676;kWh;Målt;2026-02-18T06:25:31+01:00
2026-02-18T00:00:00+01:00;2026-02-18T01:00:00+01:00;KWH 60 Forbruk;1,269;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T01:00:00+01:00;2026-02-18T02:00:00+01:00;KWH 60 Forbruk;1,299;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T02:00:00+01:00;2026-02-18T03:00:00+01:00;KWH 60 Forbruk;1,625;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T03:00:00+01:00;2026-02-18T04:00:00+01:00;KWH 60 Forbruk;1,926;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T04:00:00+01:00;2026-02-18T05:00:00+01:00;KWH 60 Forbruk;1,594;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T05:00:00+01:00;2026-02-18T06:00:00+01:00;KWH 60 Forbruk;2,032;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T06:00:00+01:00;2026-02-18T07:00:00+01:00;KWH 60 Forbruk;2,278;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T07:00:00+01:00;2026-02-18T08:00:00+01:00;KWH 60 Forbruk;3,688;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T08:00:00+01:00;2026-02-18T09:00:00+01:00;KWH 60 Forbruk;4,555;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T09:00:00+01:00;2026-02-18T10:00:00+01:00;KWH 60 Forbruk;3,784;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T10:00:00+01:00;2026-02-18T11:00:00+01:00;KWH 60 Forbruk;2,667;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T11:00:00+01:00;2026-02-18T12:00:00+01:00;KWH 60 Forbruk;3,670;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T12:00:00+01:00;2026-02-18T13:00:00+01:00;KWH 60 Forbruk;1,892;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T13:00:00+01:00;2026-02-18T14:00:00+01:00;KWH 60 Forbruk;2,341;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T14:00:00+01:00;2026-02-18T15:00:00+01:00;KWH 60 Forbruk;2,766;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T15:00:00+01:00;2026-02-18T16:00:00+01:00;KWH 60 Forbruk;2,028;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T16:00:00+01:00;2026-02-18T17:00:00+01:00;KWH 60 Forbruk;2,613;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T17:00:00+01:00;2026-02-18T18:00:00+01:00;KWH 60 Forbruk;2,191;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T18:00:00+01:00;2026-02-18T19:00:00+01:00;KWH 60 Forbruk;2,289;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T19:00:00+01:00;2026-02-18T20:00:00+01:00;KWH 60 Forbruk;2,341;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T20:00:00+01:00;2026-02-18T21:00:00+01:00;KWH 60 Forbruk;2,010;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T21:00:00+01:00;2026-02-18T22:00:00+01:00;KWH 60 Forbruk;2,715;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T22:00:00+01:00;2026-02-18T23:00:00+01:00;KWH 60 Forbruk;2,369;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-18T23:00:00+01:00;2026-02-19T00:00:00+01:00;KWH 60 Forbruk;3,744;kWh;Målt;2026-02-19T06:19:18+01:00
2026-02-19T00:00:00+01:00;2026-02-19T01:00:00+01:00;KWH 60 Forbruk;2,277;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T01:00:00+01:00;2026-02-19T02:00:00+01:00;KWH 60 Forbruk;2,008;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T02:00:00+01:00;2026-02-19T03:00:00+01:00;KWH 60 Forbruk;2,361;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T03:00:00+01:00;2026-02-19T04:00:00+01:00;KWH 60 Forbruk;2,116;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T04:00:00+01:00;2026-02-19T05:00:00+01:00;KWH 60 Forbruk;2,124;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T05:00:00+01:00;2026-02-19T06:00:00+01:00;KWH 60 Forbruk;1,885;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T06:00:00+01:00;2026-02-19T07:00:00+01:00;KWH 60 Forbruk;2,748;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T07:00:00+01:00;2026-02-19T08:00:00+01:00;KWH 60 Forbruk;2,071;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T08:00:00+01:00;2026-02-19T09:00:00+01:00;KWH 60 Forbruk;3,771;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T09:00:00+01:00;2026-02-19T10:00:00+01:00;KWH 60 Forbruk;4,313;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T10:00:00+01:00;2026-02-19T11:00:00+01:00;KWH 60 Forbruk;1,585;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T11:00:00+01:00;2026-02-19T12:00:00+01:00;KWH 60 Forbruk;2,847;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T12:00:00+01:00;2026-02-19T13:00:00+01:00;KWH 60 Forbruk;2,235;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T13:00:00+01:00;2026-02-19T14:00:00+01:00;KWH 60 Forbruk;4,976;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T14:00:00+01:00;2026-02-19T15:00:00+01:00;KWH 60 Forbruk;2,759;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T15:00:00+01:00;2026-02-19T16:00:00+01:00;KWH 60 Forbruk;4,474;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T16:00:00+01:00;2026-02-19T17:00:00+01:00;KWH 60 Forbruk;2,779;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T17:00:00+01:00;2026-02-19T18:00:00+01:00;KWH 60 Forbruk;3,481;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T18:00:00+01:00;2026-02-19T19:00:00+01:00;KWH 60 Forbruk;3,528;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T19:00:00+01:00;2026-02-19T20:00:00+01:00;KWH 60 Forbruk;1,678;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T20:00:00+01:00;2026-02-19T21:00:00+01:00;KWH 60 Forbruk;1,678;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T21:00:00+01:00;2026-02-19T22:00:00+01:00;KWH 60 Forbruk;3,174;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T22:00:00+01:00;2026-02-19T23:00:00+01:00;KWH 60 Forbruk;1,201;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-19T23:00:00+01:00;2026-02-20T00:00:00+01:00;KWH 60 Forbruk;2,312;kWh;Målt;2026-02-20T06:23:32+01:00
2026-02-20T00:00:00+01:00;2026-02-20T01:00:00+01:00;KWH 60 Forbruk;2,056;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T01:00:00+01:00;2026-02-20T02:00:00+01:00;KWH 60 Forbruk;1,673;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T02:00:00+01:00;2026-02-20T03:00:00+01:00;KWH 60 Forbruk;2,658;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T03:00:00+01:00;2026-02-20T04:00:00+01:00;KWH 60 Forbruk;1,835;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T04:00:00+01:00;2026-02-20T05:00:00+01:00;KWH 60 Forbruk;1,901;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T05:00:00+01:00;2026-02-20T06:00:00+01:00;KWH 60 Forbruk;2,110;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T06:00:00+01:00;2026-02-20T07:00:00+01:00;KWH 60 Forbruk;2,534;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T07:00:00+01:00;2026-02-20T08:00:00+01:00;KWH 60 Forbruk;2,163;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T08:00:00+01:00;2026-02-20T09:00:00+01:00;KWH 60 Forbruk;4,044;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T09:00:00+01:00;2026-02-20T10:00:00+01:00;KWH 60 Forbruk;3,719;kWh;Målt;2026-02-21T06:25:16+01:00
2026-02-20T10:00:00+01:00;2026-02-20T11:00:00+01:00;KWH 60 Forbruk;3,293;kWh;Målt;2026-02-21T06:25:16+01:00
