Fra;Til;Målenavn;Volum;Enhet;Kvalitet;Registreringstidspunkt
2025-12-20T15:00:00+01:00;2025-12-20T16:00:00+01:00;KWH 60 Forbruk;1,600;kWh;Målt;2025-12-21T06:19:25+01:00
2025-12-20T16:00:00+01:00;2025-12-20T17:00:00+01:00;KWH 60 Forbruk;2,240;kWh;Målt;2025-12-21T06:19:25+01:00
2025-12-20T17:00:00+01:00;2025-12-20T18:00:00+01:00;KWH 60 Forbruk;1,608;kWh;Målt;2025-12-21T06:19:25+01:00
2025-12-20T18:00:00+01:00;2025-12-20T19:00:00+01:00;KWH 60 Forbruk;1,580;kWh;Målt;2025-12-21T06:19:25+01:00
2025-12-20T19:00:00+01:00;2025-12-20T20:00:00+01:00;KWH 60 Forbruk;2,075;kWh;Målt;2025-12-21T06:19:25+01:00
2025-12-20T20:00:00+01:00;2025-12-20T21:00:00+01:00;KWH 60 Forbruk;2,478;kWh;Målt;2025-12-21T06:19:25+01:00
2025-12-20T21:00:00+01:00;2025-12-20T22:00:00+01:00;KWH 60 Forbruk;1,461;kWh;Målt;2025-12-21T06:19:25+01:00
2025-12-20T22:00:00+01:00;2025-12-20T23:00:00+01:00;KWH 60 Forbruk;2,360;kWh;Målt;2025-12-21T06:19:25+01:00
2025-12-20T23:00:00+01:00;2025-12-21T00:00:00+01:00;KWH 60 Forbruk;1,069;kWh;Målt;2025-12-21T06:19:25+01:00
2025-12-21T00:00:00+01:00;2025-12-21T01:00:00+01:00;KWH 60 Forbruk;1,910;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T01:00:00+01:00;2025-12-21T02:00:00+01:00;KWH 60 Forbruk;1,379;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T02:00:00+01:00;2025-12-21T03:00:00+01:00;KWH 60 Forbruk;1,322;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T03:00:00+01:00;2025-12-21T04:00:00+01:00;KWH 60 Forbruk;1,359;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T04:00:00+01:00;2025-12-21T05:00:00+01:00;KWH 60 Forbruk;2,093;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T05:00:00+01:00;2025-12-21T06:00:00+01:00;KWH 60 Forbruk;1,431;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T06:00:00+01:00;2025-12-21T07:00:00+01:00;KWH 60 Forbruk;1,441;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T07:00:00+01:00;2025-12-21T08:00:00+01:00;KWH 60 Forbruk;1,578;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T08:00:00+01:00;2025-12-21T09:00:00+01:00;KWH 60 Forbruk;2,323;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T09:00:00+01:00;2025-12-21T10:00:00+01:00;KWH 60 Forbruk;1,550;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T10:00:00+01:00;2025-12-21T11:00:00+01:00;KWH 60 Forbruk;2,293;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T11:00:00+01:00;2025-12-21T12:00:00+01:00;KWH 60 Forbruk;5,064;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T12:00:00+01:00;2025-12-21T13:00:00+01:00;KWH 60 Forbruk;5,212;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T13:00:00+01:00;2025-12-21T14:00:00+01:00;KWH 60 Forbruk;4,542;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T14:00:00+01:00;2025-12-21T15:00:00+01:00;KWH 60 Forbruk;2,323;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T15:00:00+01:00;2025-12-21T16:00:00+01:00;KWH 60 Forbruk;4,661;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T16:00:00+01:00;2025-12-21T17:00:00+01:00;KWH 60 Forbruk;1,925;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T17:00:00+01:00;2025-12-21T18:00:00+01:00;KWH 60 Forbruk;2,408;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T18:00:00+01:00;2025-12-21T19:00:00+01:00;KWH 60 Forbruk;1,778;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T19:00:00+01:00;2025-12-21T20:00:00+01:00;KWH 60 Forbruk;3,833;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T20:00:00+01:00;2025-12-21T21:00:00+01:00;KWH 60 Forbruk;3,498;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T21:00:00+01:00;2025-12-21T22:00:00+01:00;KWH 60 Forbruk;3,943;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T22:00:00+01:00;2025-12-21T23:00:00+01:00;KWH 60 Forbruk;3,255;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-21T23:00:00+01:00;2025-12-22T00:00:00+01:00;KWH 60 Forbruk;1,666;kWh;Målt;2025-12-22T06:18:55+01:00
2025-12-22T00:00:00+01:00;2025-12-22T01:00:00+01:00;KWH 60 Forbruk;1,177;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T01:00:00+01:00;2025-12-22T02:00:00+01:00;KWH 60 Forbruk;1,905;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T02:00:00+01:00;2025-12-22T03:00:00+01:00;KWH 60 Forbruk;1,468;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T03:00:00+01:00;2025-12-22T04:00:00+01:00;KWH 60 Forbruk;1,221;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T04:00:00+01:00;2025-12-22T05:00:00+01:00;KWH 60 Forbruk;1,542;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T05:00:00+01:00;2025-12-22T06:00:00+01:00;KWH 60 Forbruk;1,914;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T06:00:00+01:00;2025-12-22T07:00:00+01:00;KWH 60 Forbruk;1,528;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T07:00:00+01:00;2025-12-22T08:00:00+01:00;KWH 60 Forbruk;1,749;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T08:00:00+01:00;2025-12-22T09:00:00+01:00;KWH 60 Forbruk;3,777;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T09:00:00+01:00;2025-12-22T10:00:00+01:00;KWH 60 Forbruk;3,708;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T10:00:00+01:00;2025-12-22T11:00:00+01:00;KWH 60 Forbruk;2,332;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T11:00:00+01:00;2025-12-22T12:00:00+01:00;KWH 60 Forbruk;3,213;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T12:00:00+01:00;2025-12-22T13:00:00+01:00;KWH 60 Forbruk;2,062;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T13:00:00+01:00;2025-12-22T14:00:00+01:00;KWH 60 Forbruk;1,839;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T14:00:00+01:00;2025-12-22T15:00:00+01:00;KWH 60 Forbruk;2,808;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T15:00:00+01:00;2025-12-22T16:00:00+01:00;KWH 60 Forbruk;4,163;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T16:00:00+01:00;2025-12-22T17:00:00+01:00;KWH 60 Forbruk;3,075;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T17:00:00+01:00;2025-12-22T18:00:00+01:00;KWH 60 Forbruk;1,316;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T18:00:00+01:00;2025-12-22T19:00:00+01:00;KWH 60 Forbruk;2,160;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T19:00:00+01:00;2025-12-22T20:00:00+01:00;KWH 60 Forbruk;1,940;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T20:00:00+01:00;2025-12-22T21:00:00+01:00;KWH 60 Forbruk;1,592;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T21:00:00+01:00;2025-12-22T22:00:00+01:00;KWH 60 Forbruk;1,925;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T22:00:00+01:00;2025-12-22T23:00:00+01:00;KWH 60 Forbruk;3,201;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-22T23:00:00+01:00;2025-12-23T00:00:00+01:00;KWH 60 Forbruk;2,316;kWh;Målt;2025-12-23T06:18:45+01:00
2025-12-23T00:00:00+01:00;2025-12-23T01:00:00+01:00;KWH 60 Forbruk;1,470;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T01:00:00+01:00;2025-12-23T02:00:00+01:00;KWH 60 Forbruk;1,559;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T02:00:00+01:00;2025-12-23T03:00:00+01:00;KWH 60 Forbruk;1,126;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T03:00:00+01:00;2025-12-23T04:00:00+01:00;KWH 60 Forbruk;1,368;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T04:00:00+01:00;2025-12-23T05:00:00+01:00;KWH 60 Forbruk;1,861;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T05:00:00+01:00;2025-12-23T06:00:00+01:00;KWH 60 Forbruk;1,412;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T06:00:00+01:00;2025-12-23T07:00:00+01:00;KWH 60 Forbruk;1,605;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T07:00:00+01:00;2025-12-23T08:00:00+01:00;KWH 60 Forbruk;1,608;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T08:00:00+01:00;2025-12-23T09:00:00+01:00;KWH 60 Forbruk;2,933;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T09:00:00+01:00;2025-12-23T10:00:00+01:00;KWH 60 Forbruk;1,902;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T10:00:00+01:00;2025-12-23T11:00:00+01:00;KWH 60 Forbruk;3,574;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T11:00:00+01:00;2025-12-23T12:00:00+01:00;KWH 60 Forbruk;3,087;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T12:00:00+01:00;2025-12-23T13:00:00+01:00;KWH 60 Forbruk;2,115;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T13:00:00+01:00;2025-12-23T14:00:00+01:00;KWH 60 Forbruk;2,051;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T14:00:00+01:00;2025-12-23T15:00:00+01:00;KWH 60 Forbruk;2,537;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T15:00:00+01:00;2025-12-23T16:00:00+01:00;KWH 60 Forbruk;1,704;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T16:00:00+01:00;2025-12-23T17:00:00+01:00;KWH 60 Forbruk;1,711;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T17:00:00+01:00;2025-12-23T18:00:00+01:00;KWH 60 Forbruk;2,144;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T18:00:00+01:00;2025-12-23T19:00:00+01:00;KWH 60 Forbruk;2,097;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T19:00:00+01:00;2025-12-23T20:00:00+01:00;KWH 60 Forbruk;1,876;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T20:00:00+01:00;2025-12-23T21:00:00+01:00;KWH 60 Forbruk;2,214;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T21:00:00+01:00;2025-12-23T22:00:00+01:00;KWH 60 Forbruk;2,484;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T22:00:00+01:00;2025-12-23T23:00:00+01:00;KWH 60 Forbruk;1,497;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-23T23:00:00+01:00;2025-12-24T00:00:00+01:00;KWH 60 Forbruk;2,871;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T00:00:00+01:00;2025-12-24T01:00:00+01:00;KWH 60 Forbruk;2,376;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T01:00:00+01:00;2025-12-24T02:00:00+01:00;KWH 60 Forbruk;1,055;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T02:00:00+01:00;2025-12-24T03:00:00+01:00;KWH 60 Forbruk;1,423;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T03:00:00+01:00;2025-12-24T04:00:00+01:00;KWH 60 Forbruk;1,882;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T04:00:00+01:00;2025-12-24T05:00:00+01:00;KWH 60 Forbruk;1,439;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T05:00:00+01:00;2025-12-24T06:00:00+01:00;KWH 60 Forbruk;1,261;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T06:00:00+01:00;2025-12-24T07:00:00+01:00;KWH 60 Forbruk;1,545;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T07:00:00+01:00;2025-12-24T08:00:00+01:00;KWH 60 Forbruk;2,605;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T08:00:00+01:00;2025-12-24T09:00:00+01:00;KWH 60 Forbruk;2,093;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T09:00:00+01:00;2025-12-24T10:00:00+01:00;KWH 60 Forbruk;1,988;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T10:00:00+01:00;2025-12-24T11:00:00+01:00;KWH 60 Forbruk;4,727;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T11:00:00+01:00;2025-12-24T12:00:00+01:00;KWH 60 Forbruk;3,597;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T12:00:00+01:00;2025-12-24T13:00:00+01:00;KWH 60 Forbruk;3,544;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T13:00:00+01:00;2025-12-24T14:00:00+01:00;KWH 60 Forbruk;3,645;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T14:00:00+01:00;2025-12-24T15:00:00+01:00;KWH 60 Forbruk;2,160;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T15:00:00+01:00;2025-12-24T16:00:00+01:00;KWH 60 Forbruk;1,169;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T16:00:00+01:00;2025-12-24T17:00:00+01:00;KWH 60 Forbruk;1,870;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T17:00:00+01:00;2025-12-24T18:00:00+01:00;KWH 60 Forbruk;2,230;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T18:00:00+01:00;2025-12-24T19:00:00+01:00;KWH 60 Forbruk;1,925;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T19:00:00+01:00;2025-12-24T20:00:00+01:00;KWH 60 Forbruk;1,620;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T20:00:00+01:00;2025-12-24T21:00:00+01:00;KWH 60 Forbruk;1,710;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T21:00:00+01:00;2025-12-24T22:00:00+01:00;KWH 60 Forbruk;2,264;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T22:00:00+01:00;2025-12-24T23:00:00+01:00;KWH 60 Forbruk;1,582;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-24T23:00:00+01:00;2025-12-25T00:00:00+01:00;KWH 60 Forbruk;1,653;kWh;Målt;2025-12-25T12:47:17+01:00
2025-12-25T00:00:00+01:00;2025-12-25T01:00:00+01:00;KWH 60 Forbruk;1,594;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T01:00:00+01:00;2025-12-25T02:00:00+01:00;KWH 60 Forbruk;2,307;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T02:00:00+01:00;2025-12-25T03:00:00+01:00;KWH 60 Forbruk;1,626;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T03:00:00+01:00;2025-12-25T04:00:00+01:00;KWH 60 Forbruk;1,632;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T04:00:00+01:00;2025-12-25T05:00:00+01:00;KWH 60 Forbruk;1,705;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T05:00:00+01:00;2025-12-25T06:00:00+01:00;KWH 60 Forbruk;2,269;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T06:00:00+01:00;2025-12-25T07:00:00+01:00;KWH 60 Forbruk;1,803;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T07:00:00+01:00;2025-12-25T08:00:00+01:00;KWH 60 Forbruk;1,455;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T08:00:00+01:00;2025-12-25T09:00:00+01:00;KWH 60 Forbruk;1,834;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T09:00:00+01:00;2025-12-25T10:00:00+01:00;KWH 60 Forbruk;2,235;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T10:00:00+01:00;2025-12-25T11:00:00+01:00;KWH 60 Forbruk;1,858;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T11:00:00+01:00;2025-12-25T12:00:00+01:00;KWH 60 Forbruk;1,512;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T12:00:00+01:00;2025-12-25T13:00:00+01:00;KWH 60 Forbruk;1,760;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T13:00:00+01:00;2025-12-25T14:00:00+01:00;KWH 60 Forbruk;2,376;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T14:00:00+01:00;2025-12-25T15:00:00+01:00;KWH 60 Forbruk;1,636;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T15:00:00+01:00;2025-12-25T16:00:00+01:00;KWH 60 Forbruk;2,270;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T16:00:00+01:00;2025-12-25T17:00:00+01:00;KWH 60 Forbruk;4,093;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T17:00:00+01:00;2025-12-25T18:00:00+01:00;KWH 60 Forbruk;4,325;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T18:00:00+01:00;2025-12-25T19:00:00+01:00;KWH 60 Forbruk;2,765;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T19:00:00+01:00;2025-12-25T20:00:00+01:00;KWH 60 Forbruk;1,803;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T20:00:00+01:00;2025-12-25T21:00:00+01:00;KWH 60 Forbruk;2,063;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T21:00:00+01:00;2025-12-25T22:00:00+01:00;KWH 60 Forbruk;1,495;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T22:00:00+01:00;2025-12-25T23:00:00+01:00;KWH 60 Forbruk;1,902;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-25T23:00:00+01:00;2025-12-26T00:00:00+01:00;KWH 60 Forbruk;1,295;kWh;Målt;2025-12-26T12:46:09+01:00
2025-12-26T00:00:00+01:00;2025-12-26T01:00:00+01:00;KWH 60 Forbruk;1,465;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T01:00:00+01:00;2025-12-26T02:00:00+01:00;KWH 60 Forbruk;2,155;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T02:00:00+01:00;2025-12-26T03:00:00+01:00;KWH 60 Forbruk;1,592;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T03:00:00+01:00;2025-12-26T04:00:00+01:00;KWH 60 Forbruk;1,485;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T04:00:00+01:00;2025-12-26T05:00:00+01:00;KWH 60 Forbruk;1,910;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T05:00:00+01:00;2025-12-26T06:00:00+01:00;KWH 60 Forbruk;2,202;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T06:00:00+01:00;2025-12-26T07:00:00+01:00;KWH 60 Forbruk;1,715;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T07:00:00+01:00;2025-12-26T08:00:00+01:00;KWH 60 Forbruk;1,887;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T08:00:00+01:00;2025-12-26T09:00:00+01:00;KWH 60 Forbruk;2,459;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T09:00:00+01:00;2025-12-26T10:00:00+01:00;KWH 60 Forbruk;2,918;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T10:00:00+01:00;2025-12-26T11:00:00+01:00;KWH 60 Forbruk;3,089;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T11:00:00+01:00;2025-12-26T12:00:00+01:00;KWH 60 Forbruk;1,865;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T12:00:00+01:00;2025-12-26T13:00:00+01:00;KWH 60 Forbruk;2,887;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T13:00:00+01:00;2025-12-26T14:00:00+01:00;KWH 60 Forbruk;3,451;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T14:00:00+01:00;2025-12-26T15:00:00+01:00;KWH 60 Forbruk;2,340;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T15:00:00+01:00;2025-12-26T16:00:00+01:00;KWH 60 Forbruk;2,953;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T16:00:00+01:00;2025-12-26T17:00:00+01:00;KWH 60 Forbruk;2,430;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T17:00:00+01:00;2025-12-26T18:00:00+01:00;KWH 60 Forbruk;3,046;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T18:00:00+01:00;2025-12-26T19:00:00+01:00;KWH 60 Forbruk;2,136;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T19:00:00+01:00;2025-12-26T20:00:00+01:00;KWH 60 Forbruk;2,903;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T20:00:00+01:00;2025-12-26T21:00:00+01:00;KWH 60 Forbruk;3,997;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T21:00:00+01:00;2025-12-26T22:00:00+01:00;KWH 60 Forbruk;2,336;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T22:00:00+01:00;2025-12-26T23:00:00+01:00;KWH 60 Forbruk;1,724;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-26T23:00:00+01:00;2025-12-27T00:00:00+01:00;KWH 60 Forbruk;1,890;kWh;Målt;2025-12-27T06:30:30+01:00
2025-12-27T00:00:00+01:00;2025-12-27T01:00:00+01:00;KWH 60 Forbruk;1,862;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T01:00:00+01:00;2025-12-27T02:00:00+01:00;KWH 60 Forbruk;1,852;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T02:00:00+01:00;2025-12-27T03:00:00+01:00;KWH 60 Forbruk;1,332;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T03:00:00+01:00;2025-12-27T04:00:00+01:00;KWH 60 Forbruk;1,115;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T04:00:00+01:00;2025-12-27T05:00:00+01:00;KWH 60 Forbruk;1,968;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T05:00:00+01:00;2025-12-27T06:00:00+01:00;KWH 60 Forbruk;1,269;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T06:00:00+01:00;2025-12-27T07:00:00+01:00;KWH 60 Forbruk;1,329;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T07:00:00+01:00;2025-12-27T08:00:00+01:00;KWH 60 Forbruk;1,548;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T08:00:00+01:00;2025-12-27T09:00:00+01:00;KWH 60 Forbruk;1,994;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T09:00:00+01:00;2025-12-27T10:00:00+01:00;KWH 60 Forbruk;1,654;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T10:00:00+01:00;2025-12-27T11:00:00+01:00;KWH 60 Forbruk;2,843;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T11:00:00+01:00;2025-12-27T12:00:00+01:00;KWH 60 Forbruk;3,395;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T12:00:00+01:00;2025-12-27T13:00:00+01:00;KWH 60 Forbruk;2,514;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T13:00:00+01:00;2025-12-27T14:00:00+01:00;KWH 60 Forbruk;1,622;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T14:00:00+01:00;2025-12-27T15:00:00+01:00;KWH 60 Forbruk;2,395;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T15:00:00+01:00;2025-12-27T16:00:00+01:00;KWH 60 Forbruk;2,612;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T16:00:00+01:00;2025-12-27T17:00:00+01:00;KWH 60 Forbruk;2,714;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T17:00:00+01:00;2025-12-27T18:00:00+01:00;KWH 60 Forbruk;2,395;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T18:00:00+01:00;2025-12-27T19:00:00+01:00;KWH 60 Forbruk;4,580;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T19:00:00+01:00;2025-12-27T20:00:00+01:00;KWH 60 Forbruk;2,116;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T20:00:00+01:00;2025-12-27T21:00:00+01:00;KWH 60 Forbruk;1,419;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T21:00:00+01:00;2025-12-27T22:00:00+01:00;KWH 60 Forbruk;2,312;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T22:00:00+01:00;2025-12-27T23:00:00+01:00;KWH 60 Forbruk;1,446;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-27T23:00:00+01:00;2025-12-28T00:00:00+01:00;KWH 60 Forbruk;1,208;kWh;Målt;2025-12-28T06:29:26+01:00
2025-12-28T00:00:00+01:00;2025-12-28T01:00:00+01:00;KWH 60 Forbruk;1,968;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T01:00:00+01:00;2025-12-28T02:00:00+01:00;KWH 60 Forbruk;2,234;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T02:00:00+01:00;2025-12-28T03:00:00+01:00;KWH 60 Forbruk;1,645;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T03:00:00+01:00;2025-12-28T04:00:00+01:00;KWH 60 Forbruk;1,523;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T04:00:00+01:00;2025-12-28T05:00:00+01:00;KWH 60 Forbruk;2,273;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T05:00:00+01:00;2025-12-28T06:00:00+01:00;KWH 60 Forbruk;1,946;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T06:00:00+01:00;2025-12-28T07:00:00+01:00;KWH 60 Forbruk;1,937;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T07:00:00+01:00;2025-12-28T08:00:00+01:00;KWH 60 Forbruk;1,993;kWh;Målt;2025-12-29T06:19:13+01:00
2025-12-28T08:00:00+01:00;2025-12-28T09:00:00+01:00;KWH 60 Forbruk;3,420;kWh;Målt;2025-12-29T06:19:13+01:00
